ham,Have you seen who's back at Holby?!
ham,I dunno until when... Lets go learn pilates...
ham,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?"
ham,Update your face book status frequently :)
ham,In meeting da. I will call you
ham,Tell dear what happen to you. Why you talking to me like an alian
ham,Holy living christ what is taking you so long
ham,Rofl betta invest in some  anti aging products
ham,What's your room number again? Wanna make sure I'm knocking on the right door
ham,Enjoy ur life. . Good night
spam,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
ham,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4..."
ham,Dunno lei he neva say...
ham,Send me yetty's number pls.
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
spam,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
ham,Even my brother is not like to speak with me. They treat me like aids patent.
spam,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
ham,Lovely smell on this bus and it ain't tobacco...
ham,That is wondarfull song
ham,Can you use foreign stamps for whatever you send them off for?
ham,Then. You are eldest know.
ham,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
ham,U can call now...
ham,Err... Cud do. I'm going to  at 8pm. I haven't got a way to contact him until then.
ham,Will be september by then!
ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up."
ham,"Hey , is * rite u put »10 evey mnth is that all?"
ham,I will lick up every drop :) are you ready to use your mouth as well?
ham,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me"
ham,Ok. Fine�
ham,Oh wow thats gay. Will firmware update help
ham,Thankyou so much for the call. I appreciate your care.
ham,Not able to do anything.
spam,"	The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270"
ham,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?
ham,Anytime lor...
ham,What time. I‘m out until prob 3 or so
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES"
ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand."
ham,Black shirt n blue jeans... I thk i c ü...
ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!"
spam,RMO.00 R.HB: RM4388.00 Was Charged On Your Card Numer 9577 at AwG-KLIA2 On 24/10/16 1032:29 Reference Code 342152 Call 03216837293 if u did NOT perform this Txn
ham,"I'm in a meeting, call me later at night"
ham,Wife.
spam,"	Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP"
ham,Gud mrng dear have a nice day..hope u r fine�
spam,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available"
ham,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN."
ham,I'm putting it on now. It should be ready for  &lt;TIME&gt;
ham,Yup ü not comin :-(
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net
ham,You're gonna have to be way more specific than that
ham,S but not able to sleep.
ham,After completed degree. There is no use in joining finance.
ham,Thanx but my birthday is over already.
ham,No b4 Thursday
spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE"
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
ham,There are many company. Tell me the language.
ham,You sure your neighbors didnt pick it up
ham,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
ham,I'll text you when I drop x off
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.."
ham,Nope i'll come online now..
ham,Dhoni have luck to win some big title.so we will win:)
spam,"449050000301 You have won a £2,000 price! To claim, call 09050000301."
ham,S....s...india going to draw the series after many years in south african soil..
ham,I need to come home and give you some good lovin...
ham,In fact when do you leave? I think addie goes back to school tues or wed
ham,No messages on her phone. I'm holding it now
ham,"YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV"
ham,The basket's gettin full so I might be by tonight
ham,Hey so whats the plan this sat?
ham,Y lei?
ham,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
spam,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Virat"
ham,What was she looking for?
ham,Idea will soon get converted to live:)
spam,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
ham,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!"
ham,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though"
ham,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.
ham,You can jot down things you want to remember later.
spam,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
spam,"	Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp"
ham,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!"
ham,Dad says hurry the hell up
ham,Haf u eaten? Wat time u wan me 2 come?
ham,Simply sitting and watching match in office..
